apparent_authority,apparent_authority_probe_count,apparent_authority_probe_ids,authority_gain_error_count,authority_loss_error_count,case_id,changed,condition_id,domain,event_ids,failure_categories,family,fidelity_exact,memory_format,memory_id,profile_id,raw_event_types,retained_after_failed_update,retained_from_block_index,run_id,semantic_correct,semantic_error_count,source_run,state_id,state_status,triggering_event_type,update_index,write_mode,writer,writer_model,writer_provider,writer_run_id,writer_seed,writer_target
false,0,[],0,0,cyberv3_claim_artifact,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_artifact_03_04_revoke""]","[""inactive_record_retention"",""record_lineage_error""]",artifact_signer,false,typed,mem_bdf71028b4782e76caaec756,profile_c7f0bd751303ed9eb173118d,"[""revoke""]",false,3,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_ef03b93752c6e4e4f49c7426,accepted,revocation,3,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],1,2,cyberv3_claim_vpn,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_vpn_03_04_patch""]","[""boundary_loss"",""record_lineage_error"",""undergrant_omission""]",vpn_gateway,false,typed,mem_4f265ebdeb1bffe4e04fda13,profile_541b7e4708f0eeb263374278,"[""patch""]",false,3,cybersecurity:kimi_baseten,false,4,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_f2f31694a5c43f36cd9ff7b0,accepted,narrowing,3,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_broker,false,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_broker_03_04_patch""]","[""record_lineage_error"",""undergrant_omission""]",message_broker,false,typed,mem_6999725142421c7da4878854,profile_9c374cbaedc91d45c611f83b,"[""patch""]",false,2,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_dd8632d46529170e506df732,no_change,narrowing,3,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_backup,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_backup_03_04_patch""]","[""record_lineage_error"",""undergrant_omission""]",backup_vault,false,typed,mem_e98d43d83791c480535c9605,profile_7d6fd2dc8cf8725797137fce,"[""patch""]",false,3,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_f23e2970e7d6f688638e8ca8,accepted,narrowing,3,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_ca,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_ca_03_04_patch""]","[""undergrant_omission""]",certificate_authority,false,typed,mem_0ffdd1d6d970ff0bb4cf9707,profile_8bdeb391d432f00fe04beb38,"[""patch""]",false,3,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_3e3667708aa5f3afe0fba6e0,accepted,narrowing,3,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_storage,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_storage_03_04_patch""]","[""undergrant_omission""]",object_storage,false,typed,mem_2209c7dfccc8c1a07bc759db,profile_8b554511906403c8270f7add,"[""patch""]",false,3,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_d111f93c1245f7d88ac91ae6,accepted,narrowing,3,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_identity,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_identity_04_05_revoke""]","[""inactive_record_retention"",""undergrant_omission""]",identity_provider,false,typed,mem_dcf31bd4bd454607e96e7c99,profile_6ba44c87408470d9372b86b8,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_1f4b30dcc918417038a1a112,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_endpoint,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_endpoint_04_05_revoke""]","[""record_lineage_error"",""undergrant_omission""]",endpoint_detection,false,typed,mem_2e410fdb794203ab232cda05,profile_ae4bc937d14adce5c0e64cf7,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_1a5927b8d8799d6878873bd3,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_vault,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_vault_04_05_revoke""]","[""inactive_record_retention"",""undergrant_omission""]",secrets_vault,false,typed,mem_9fff1de353eecb769f2d0331,profile_7aa60272f1ffe301dbc4ac69,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_c2eda1089c984c3e64f956f1,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_kubernetes,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_kubernetes_04_05_revoke""]","[""inactive_record_retention""]",kubernetes_control_plane,false,typed,mem_708a74ace759ab30f2974ff0,profile_e26c5f3b71e5b819117e68a2,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_7c36863f92c0b23550b6edd7,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_firewall,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_firewall_04_05_revoke""]","[""inactive_record_retention"",""record_lineage_error"",""undergrant_omission""]",payment_firewall,false,typed,mem_97fc0cae3af3764c432adb3a,profile_e08bbca28dfda10a4edbfc0d,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,3,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_6029631124e65caf4582ea45,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_storage,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_storage_04_05_revoke""]","[""inactive_record_retention"",""undergrant_omission""]",object_storage,false,typed,mem_1c13e0e568699fbaf77d41f3,profile_8b554511906403c8270f7add,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,3,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_4f280abf6481e0dea821c050,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_database,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_database_04_05_revoke""]","[""inactive_record_retention"",""undergrant_omission""]",database_proxy,false,typed,mem_eccfa739dd7bdc78b88fe5cb,profile_8beaf804c43bc3c65cf47dc1,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_56872bb93d7e46c75ace30a6,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_runner,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_runner_04_05_revoke""]","[""inactive_record_retention"",""record_lineage_error"",""undergrant_omission""]",ci_runner,false,typed,mem_2682dbae4951ad4ad4950fe5,profile_3524ccbf59513bad3ac2c4bd,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,4,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_a540b367b8e79b09bb1b52b9,accepted,revocation,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_email,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_email_04_05_replace""]","[""inactive_record_retention"",""undergrant_omission""]",email_gateway,false,typed,mem_a78f3a2adea783268de913e3,profile_0fa7051699e7fd65f25d31a4,"[""replace""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_14cd87ddf87f2c0cc1df4466,accepted,replacement,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],1,1,cyberv3_claim_observability,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_observability_04_05_replace""]","[""boundary_loss"",""record_lineage_error"",""undergrant_omission""]",observability_pipeline,false,typed,mem_1c02458c4164e042dfab8523,profile_94368ce06152ef112e4dc4ee,"[""replace""]",false,4,cybersecurity:kimi_baseten,false,3,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_9f1d86cdbe0cc827c113f476,accepted,replacement,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_artifact,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_artifact_04_05_replace""]","[""inactive_record_retention"",""record_lineage_error""]",artifact_signer,false,typed,mem_56416644fb86804e6432924b,profile_c7f0bd751303ed9eb173118d,"[""replace""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_c9ca48989f7a932d17b0d22b,accepted,replacement,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_vpn,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_vpn_04_05_patch""]","[""record_lineage_error"",""undergrant_omission""]",vpn_gateway,false,typed,mem_7c83dfd09d8f1a96c6b12798,profile_541b7e4708f0eeb263374278,"[""patch""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_1ab4a487c0f6f217770d1dfe,accepted,narrowing,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_broker,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_broker_04_05_patch""]","[""record_lineage_error"",""undergrant_omission""]",message_broker,false,typed,mem_9fcff81d477b55e7c8fee5a9,profile_9c374cbaedc91d45c611f83b,"[""patch""]",false,4,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_4690b352fab8f2b72b86116c,accepted,narrowing,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_ca,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_ca_04_05_patch""]","[""undergrant_omission""]",certificate_authority,false,typed,mem_07c2a768e8fbcee7de97b0d5,profile_8bdeb391d432f00fe04beb38,"[""patch""]",false,4,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_b1e343c128031bda9daaedab,accepted,narrowing,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_edge,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_edge_04_05_replace""]","[""undergrant_omission""]",cdn_edge,false,typed,mem_64b8ac7092f3e0dc70080633,profile_fa18919a7ce28036e4fa7e92,"[""replace""]",false,4,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_88a3b0969e26292ea8502f4a,accepted,replacement,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_backup,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_backup_04_05_patch""]","[""record_lineage_error""]",backup_vault,false,typed,mem_86210345bf522cf1271ae4bf,profile_7d6fd2dc8cf8725797137fce,"[""patch""]",false,4,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_f45e90f8ef559337d40bed7c,accepted,narrowing,4,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_identity,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_identity_05_06_replace""]","[""inactive_record_retention"",""undergrant_omission""]",identity_provider,false,typed,mem_9e48fd67983e226adc5ca532,profile_6ba44c87408470d9372b86b8,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_9dec88455402f66709c2fbeb,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_endpoint,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_endpoint_05_06_replace""]","[""undergrant_omission""]",endpoint_detection,false,typed,mem_8dd13a7db318267b7ca6e682,profile_ae4bc937d14adce5c0e64cf7,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_51ee4dfd50e1fe7509215b05,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_vault,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_vault_05_06_replace""]","[""inactive_record_retention"",""undergrant_omission""]",secrets_vault,false,typed,mem_b4a5356d455a56bed75b0269,profile_7aa60272f1ffe301dbc4ac69,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_93b0181443f67bf3087a8954,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_kubernetes,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_kubernetes_05_06_replace""]",[],kubernetes_control_plane,true,typed,mem_52195cc9d74fe3a5fa96b19c,profile_e26c5f3b71e5b819117e68a2,"[""replace""]",false,5,cybersecurity:kimi_baseten,true,0,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_e7a1dfe690ed6dfe8935805d,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_firewall,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_firewall_05_06_replace""]","[""inactive_record_retention"",""record_lineage_error"",""undergrant_omission""]",payment_firewall,false,typed,mem_a26a3c0827c721226ea5a1f8,profile_e08bbca28dfda10a4edbfc0d,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,3,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_32a145c2fc715393abd0edb7,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,3,cyberv3_claim_storage,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_storage_05_06_replace""]","[""inactive_record_retention"",""record_lineage_error"",""undergrant_omission""]",object_storage,false,typed,mem_5897cfd51a631c4c41099392,profile_8b554511906403c8270f7add,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,4,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_3c9cceef81fd74301b03f017,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_database,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_database_05_06_replace""]","[""inactive_record_retention"",""undergrant_omission""]",database_proxy,false,typed,mem_6f6b42a259fda7b64d4cde0e,profile_8beaf804c43bc3c65cf47dc1,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_378b30164f59959899821189,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_runner,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_runner_05_06_replace""]","[""inactive_record_retention"",""record_lineage_error"",""undergrant_omission""]",ci_runner,false,typed,mem_2493fad88c3fcef8e4d85459,profile_3524ccbf59513bad3ac2c4bd,"[""replace""]",false,5,cybersecurity:kimi_baseten,false,4,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_2d912c4611308d21d20f0616,accepted,replacement,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_email,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_email_05_06_issue""]","[""inactive_record_retention"",""undergrant_omission""]",email_gateway,false,typed,mem_2b10bb60d63ab99f5ec7969b,profile_0fa7051699e7fd65f25d31a4,"[""issue""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_ccb4ce27c727a86456029740,accepted,grant,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],1,1,cyberv3_claim_observability,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_observability_05_06_issue""]","[""boundary_loss"",""record_lineage_error"",""undergrant_omission""]",observability_pipeline,false,typed,mem_e67fc2fdf4db380ae019dfa7,profile_94368ce06152ef112e4dc4ee,"[""issue""]",false,5,cybersecurity:kimi_baseten,false,3,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_10001cbde67fe786359d7982,accepted,grant,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_artifact,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_artifact_05_06_issue""]","[""inactive_record_retention"",""record_lineage_error""]",artifact_signer,false,typed,mem_ecffd814e63101abbfafef88,profile_c7f0bd751303ed9eb173118d,"[""issue""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_d29d649c9725db6931a59e42,accepted,grant,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_vpn,false,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_vpn_05_06_revoke""]","[""record_lineage_error""]",vpn_gateway,false,typed,mem_7c83dfd09d8f1a96c6b12798,profile_541b7e4708f0eeb263374278,"[""revoke""]",false,4,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_44dffc609791f763d0f9d34b,no_change,revocation,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_broker,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_broker_05_06_revoke""]",[],message_broker,false,typed,mem_7f4bea93bb90f881e762e3c7,profile_9c374cbaedc91d45c611f83b,"[""revoke""]",false,5,cybersecurity:kimi_baseten,true,0,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_0ed6f00bd0a523264c09f444,accepted,revocation,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_backup,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_backup_05_06_revoke""]","[""inactive_record_retention"",""record_lineage_error""]",backup_vault,false,typed,mem_4f008896fcdbeaeeab32fcda,profile_7d6fd2dc8cf8725797137fce,"[""revoke""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_33004dee16b69aa39bcf2fec,accepted,revocation,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_ca,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_ca_05_06_revoke""]","[""inactive_record_retention"",""undergrant_omission""]",certificate_authority,false,typed,mem_5db6e82a055a3ad0670aa69a,profile_8bdeb391d432f00fe04beb38,"[""revoke""]",false,5,cybersecurity:kimi_baseten,false,2,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_17c257e05cd3cef24b3d3ef6,accepted,revocation,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_edge,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_edge_05_06_issue""]","[""undergrant_omission""]",cdn_edge,false,typed,mem_40a3edef0b7f409f3a51e5ea,profile_fa18919a7ce28036e4fa7e92,"[""issue""]",false,5,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_f1590338e94417f514b1a0f4,accepted,grant,5,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_identity,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_identity_06_07_patch""]","[""inactive_record_retention""]",identity_provider,false,typed,mem_87d3f7a12ae7531ce69adcb4,profile_6ba44c87408470d9372b86b8,"[""patch""]",false,6,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_bd74d89fa6b61b5b0a679ba9,accepted,narrowing,6,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,2,cyberv3_claim_endpoint,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_endpoint_06_07_patch""]","[""record_lineage_error"",""undergrant_omission""]",endpoint_detection,false,typed,mem_ee9fef495092d0712be3aba8,profile_ae4bc937d14adce5c0e64cf7,"[""patch""]",false,6,cybersecurity:kimi_baseten,false,3,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_4e294e102f455f5f4240bf7b,accepted,narrowing,6,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,0,cyberv3_claim_vault,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_vault_06_07_patch""]","[""inactive_record_retention""]",secrets_vault,false,typed,mem_07b84a3a557c5aedd93a6f1b,profile_7aa60272f1ffe301dbc4ac69,"[""patch""]",false,6,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_cace58c00678891c01903ffd,accepted,narrowing,6,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
false,0,[],0,1,cyberv3_claim_kubernetes,true,incremental_typed,cybersecurity,"[""evt_cyberv3_claim_kubernetes_06_07_patch""]","[""record_lineage_error""]",kubernetes_control_plane,false,typed,mem_1502e6f752161702c7bad43e,profile_e26c5f3b71e5b819117e68a2,"[""patch""]",false,6,cybersecurity:kimi_baseten,false,1,/Users/tommasocerruti/Workspace/eal-bench/results/cybersecurity/20260809-144838-075045__authorization-memory-writer__cybersecurity-v1-transfer-kimi-k2-6,state_013a30c00ddeeb45473eb4d2,accepted,narrowing,6,incremental,Kimi K2.6,moonshotai/Kimi-K2.6,baseten,0,20260812,kimi_baseten
