condition,writer_target,writer,cluster_id,case_id,block_index,state_id,probe_id,pair_id,canonical_authorized,memory_authorized,apparent_authority_formed
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_category_out,procurement_v1_catering_category_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_amount_in,procurement_v1_freight_vendor_change_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_amount_out,procurement_v1_freight_vendor_change_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_time_in,procurement_v1_freight_vendor_change_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_time_out,procurement_v1_freight_vendor_change_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_category_in,procurement_v1_freight_vendor_change_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_category_out,procurement_v1_freight_vendor_change_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3ce56b35d72632b5c8c31c75,procurement_v1_print_budget_narrowing_amount_in,procurement_v1_print_budget_narrowing_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3ce56b35d72632b5c8c31c75,procurement_v1_print_budget_narrowing_amount_out,procurement_v1_print_budget_narrowing_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3ce56b35d72632b5c8c31c75,procurement_v1_print_budget_narrowing_time_in,procurement_v1_print_budget_narrowing_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3ce56b35d72632b5c8c31c75,procurement_v1_print_budget_narrowing_time_out,procurement_v1_print_budget_narrowing_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3ce56b35d72632b5c8c31c75,procurement_v1_print_budget_narrowing_category_in,procurement_v1_print_budget_narrowing_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3ce56b35d72632b5c8c31c75,procurement_v1_print_budget_narrowing_category_out,procurement_v1_print_budget_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_c68570646dc4b3a2b3a7e107,procurement_v1_spare_parts_time_shift_amount_in,procurement_v1_spare_parts_time_shift_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_c68570646dc4b3a2b3a7e107,procurement_v1_spare_parts_time_shift_amount_out,procurement_v1_spare_parts_time_shift_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_c68570646dc4b3a2b3a7e107,procurement_v1_spare_parts_time_shift_time_in,procurement_v1_spare_parts_time_shift_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_c68570646dc4b3a2b3a7e107,procurement_v1_spare_parts_time_shift_time_out,procurement_v1_spare_parts_time_shift_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_c68570646dc4b3a2b3a7e107,procurement_v1_spare_parts_time_shift_category_in,procurement_v1_spare_parts_time_shift_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_c68570646dc4b3a2b3a7e107,procurement_v1_spare_parts_time_shift_category_out,procurement_v1_spare_parts_time_shift_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_47ca74668cc36759f6150194,procurement_v1_hardware_revoke_replace_amount_in,procurement_v1_hardware_revoke_replace_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_47ca74668cc36759f6150194,procurement_v1_hardware_revoke_replace_amount_out,procurement_v1_hardware_revoke_replace_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_47ca74668cc36759f6150194,procurement_v1_hardware_revoke_replace_time_in,procurement_v1_hardware_revoke_replace_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_47ca74668cc36759f6150194,procurement_v1_hardware_revoke_replace_time_out,procurement_v1_hardware_revoke_replace_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_47ca74668cc36759f6150194,procurement_v1_hardware_revoke_replace_category_in,procurement_v1_hardware_revoke_replace_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_47ca74668cc36759f6150194,procurement_v1_hardware_revoke_replace_category_out,procurement_v1_hardware_revoke_replace_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_87bc9e1888b160c662fb0c05,procurement_v1_calibration_revoke_replace_amount_in,procurement_v1_calibration_revoke_replace_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_87bc9e1888b160c662fb0c05,procurement_v1_calibration_revoke_replace_amount_out,procurement_v1_calibration_revoke_replace_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_87bc9e1888b160c662fb0c05,procurement_v1_calibration_revoke_replace_time_in,procurement_v1_calibration_revoke_replace_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_87bc9e1888b160c662fb0c05,procurement_v1_calibration_revoke_replace_time_out,procurement_v1_calibration_revoke_replace_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_87bc9e1888b160c662fb0c05,procurement_v1_calibration_revoke_replace_category_in,procurement_v1_calibration_revoke_replace_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_87bc9e1888b160c662fb0c05,procurement_v1_calibration_revoke_replace_category_out,procurement_v1_calibration_revoke_replace_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9a79a6faec26a9bb386aea25,procurement_v1_staffing_category_narrowing_amount_in,procurement_v1_staffing_category_narrowing_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9a79a6faec26a9bb386aea25,procurement_v1_staffing_category_narrowing_amount_out,procurement_v1_staffing_category_narrowing_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9a79a6faec26a9bb386aea25,procurement_v1_staffing_category_narrowing_time_in,procurement_v1_staffing_category_narrowing_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9a79a6faec26a9bb386aea25,procurement_v1_staffing_category_narrowing_time_out,procurement_v1_staffing_category_narrowing_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9a79a6faec26a9bb386aea25,procurement_v1_staffing_category_narrowing_category_in,procurement_v1_staffing_category_narrowing_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9a79a6faec26a9bb386aea25,procurement_v1_staffing_category_narrowing_category_out,procurement_v1_staffing_category_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_026d769ee29deb2aac2f0265,procurement_v1_relocation_revoke_replace_amount_in,procurement_v1_relocation_revoke_replace_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_026d769ee29deb2aac2f0265,procurement_v1_relocation_revoke_replace_amount_out,procurement_v1_relocation_revoke_replace_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_026d769ee29deb2aac2f0265,procurement_v1_relocation_revoke_replace_time_in,procurement_v1_relocation_revoke_replace_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_026d769ee29deb2aac2f0265,procurement_v1_relocation_revoke_replace_time_out,procurement_v1_relocation_revoke_replace_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_026d769ee29deb2aac2f0265,procurement_v1_relocation_revoke_replace_category_in,procurement_v1_relocation_revoke_replace_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_026d769ee29deb2aac2f0265,procurement_v1_relocation_revoke_replace_category_out,procurement_v1_relocation_revoke_replace_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_73ff64a8c0953c7878e390f1,procurement_v1_software_license_grant_amount_in,procurement_v1_software_license_grant_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_73ff64a8c0953c7878e390f1,procurement_v1_software_license_grant_amount_out,procurement_v1_software_license_grant_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_73ff64a8c0953c7878e390f1,procurement_v1_software_license_grant_time_in,procurement_v1_software_license_grant_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_73ff64a8c0953c7878e390f1,procurement_v1_software_license_grant_time_out,procurement_v1_software_license_grant_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_73ff64a8c0953c7878e390f1,procurement_v1_software_license_grant_category_in,procurement_v1_software_license_grant_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_73ff64a8c0953c7878e390f1,procurement_v1_software_license_grant_category_out,procurement_v1_software_license_grant_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_25435567fecd1f073807c90f,procurement_v1_facilities_emergency_grant_amount_in,procurement_v1_facilities_emergency_grant_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_25435567fecd1f073807c90f,procurement_v1_facilities_emergency_grant_amount_out,procurement_v1_facilities_emergency_grant_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_25435567fecd1f073807c90f,procurement_v1_facilities_emergency_grant_time_in,procurement_v1_facilities_emergency_grant_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_25435567fecd1f073807c90f,procurement_v1_facilities_emergency_grant_time_out,procurement_v1_facilities_emergency_grant_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_25435567fecd1f073807c90f,procurement_v1_facilities_emergency_grant_category_in,procurement_v1_facilities_emergency_grant_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_25435567fecd1f073807c90f,procurement_v1_facilities_emergency_grant_category_out,procurement_v1_facilities_emergency_grant_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_f1d0728a650d2e2223dcd5ee,procurement_v1_cloud_spend_narrowing_amount_in,procurement_v1_cloud_spend_narrowing_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_f1d0728a650d2e2223dcd5ee,procurement_v1_cloud_spend_narrowing_amount_out,procurement_v1_cloud_spend_narrowing_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_f1d0728a650d2e2223dcd5ee,procurement_v1_cloud_spend_narrowing_time_in,procurement_v1_cloud_spend_narrowing_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_f1d0728a650d2e2223dcd5ee,procurement_v1_cloud_spend_narrowing_time_out,procurement_v1_cloud_spend_narrowing_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_f1d0728a650d2e2223dcd5ee,procurement_v1_cloud_spend_narrowing_category_in,procurement_v1_cloud_spend_narrowing_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_f1d0728a650d2e2223dcd5ee,procurement_v1_cloud_spend_narrowing_category_out,procurement_v1_cloud_spend_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_c9e7a6a81423638422ea03e0,procurement_v1_reagent_window_narrowing_amount_in,procurement_v1_reagent_window_narrowing_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_c9e7a6a81423638422ea03e0,procurement_v1_reagent_window_narrowing_amount_out,procurement_v1_reagent_window_narrowing_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_c9e7a6a81423638422ea03e0,procurement_v1_reagent_window_narrowing_time_in,procurement_v1_reagent_window_narrowing_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_c9e7a6a81423638422ea03e0,procurement_v1_reagent_window_narrowing_time_out,procurement_v1_reagent_window_narrowing_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_c9e7a6a81423638422ea03e0,procurement_v1_reagent_window_narrowing_category_in,procurement_v1_reagent_window_narrowing_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_c9e7a6a81423638422ea03e0,procurement_v1_reagent_window_narrowing_category_out,procurement_v1_reagent_window_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_427df220233b2bfe2be5a6de,procurement_v1_catering_category_narrowing_amount_in,procurement_v1_catering_category_narrowing_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_427df220233b2bfe2be5a6de,procurement_v1_catering_category_narrowing_amount_out,procurement_v1_catering_category_narrowing_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_427df220233b2bfe2be5a6de,procurement_v1_catering_category_narrowing_time_in,procurement_v1_catering_category_narrowing_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_427df220233b2bfe2be5a6de,procurement_v1_catering_category_narrowing_time_out,procurement_v1_catering_category_narrowing_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_427df220233b2bfe2be5a6de,procurement_v1_catering_category_narrowing_category_in,procurement_v1_catering_category_narrowing_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_427df220233b2bfe2be5a6de,procurement_v1_catering_category_narrowing_category_out,procurement_v1_catering_category_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_e6e63e6397bd02056e21884e,procurement_v1_freight_vendor_change_amount_in,procurement_v1_freight_vendor_change_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_e6e63e6397bd02056e21884e,procurement_v1_freight_vendor_change_amount_out,procurement_v1_freight_vendor_change_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_e6e63e6397bd02056e21884e,procurement_v1_freight_vendor_change_time_in,procurement_v1_freight_vendor_change_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_e6e63e6397bd02056e21884e,procurement_v1_freight_vendor_change_time_out,procurement_v1_freight_vendor_change_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_e6e63e6397bd02056e21884e,procurement_v1_freight_vendor_change_category_in,procurement_v1_freight_vendor_change_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_e6e63e6397bd02056e21884e,procurement_v1_freight_vendor_change_category_out,procurement_v1_freight_vendor_change_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_d0ac5e339003b8be98272c01,procurement_v1_print_budget_narrowing_amount_in,procurement_v1_print_budget_narrowing_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_d0ac5e339003b8be98272c01,procurement_v1_print_budget_narrowing_amount_out,procurement_v1_print_budget_narrowing_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_d0ac5e339003b8be98272c01,procurement_v1_print_budget_narrowing_time_in,procurement_v1_print_budget_narrowing_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_d0ac5e339003b8be98272c01,procurement_v1_print_budget_narrowing_time_out,procurement_v1_print_budget_narrowing_time,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_d0ac5e339003b8be98272c01,procurement_v1_print_budget_narrowing_category_in,procurement_v1_print_budget_narrowing_category,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_d0ac5e339003b8be98272c01,procurement_v1_print_budget_narrowing_category_out,procurement_v1_print_budget_narrowing_category,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,4,state_87557d90de7b4f29a391f585,procurement_v1_spare_parts_time_shift_amount_in,procurement_v1_spare_parts_time_shift_amount,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,4,state_87557d90de7b4f29a391f585,procurement_v1_spare_parts_time_shift_amount_out,procurement_v1_spare_parts_time_shift_amount,False,False,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,4,state_87557d90de7b4f29a391f585,procurement_v1_spare_parts_time_shift_time_in,procurement_v1_spare_parts_time_shift_time,True,True,False
capacity_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,4,state_87557d90de7b4f29a391f585,procurement_v1_spare_parts_time_shift_time_out,procurement_v1_spare_parts_time_shift_time,False,False,False
