condition,writer_target,case_id,block_index,attempt_index,status,detail,capacity_triggered
capacity_nonbinding,kimi_baseten,procurement_v1_software_license_grant,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_facilities_emergency_grant,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_cloud_spend_narrowing,1,1,writer_error,ValueError: LangMem PatchDoc targeted the wrong profile: 'profile_bd75a88154527699',False
capacity_nonbinding,kimi_baseten,procurement_v1_reagent_window_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_catering_category_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_freight_vendor_change,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_print_budget_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_spare_parts_time_shift,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_hardware_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_calibration_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_staffing_category_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_relocation_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_cloud_spend_narrowing,1,2,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_software_license_grant,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_facilities_emergency_grant,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_cloud_spend_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_reagent_window_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_catering_category_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_freight_vendor_change,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_print_budget_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_spare_parts_time_shift,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_hardware_revoke_replace,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,kimi_baseten,procurement_v1_calibration_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_staffing_category_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_relocation_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_software_license_grant,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_facilities_emergency_grant,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_cloud_spend_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_reagent_window_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_catering_category_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_freight_vendor_change,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_print_budget_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_spare_parts_time_shift,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_hardware_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_calibration_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_staffing_category_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_relocation_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_software_license_grant,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_facilities_emergency_grant,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_cloud_spend_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_reagent_window_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_catering_category_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_freight_vendor_change,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_print_budget_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_spare_parts_time_shift,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_hardware_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_calibration_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_staffing_category_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_relocation_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_facilities_emergency_grant,5,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_cloud_spend_narrowing,5,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_freight_vendor_change,5,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_spare_parts_time_shift,5,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_hardware_revoke_replace,5,1,accepted,accepted,False
capacity_nonbinding,kimi_baseten,procurement_v1_staffing_category_narrowing,5,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_software_license_grant,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_facilities_emergency_grant,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_cloud_spend_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_reagent_window_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_catering_category_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_freight_vendor_change,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_print_budget_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_spare_parts_time_shift,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_hardware_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_calibration_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_staffing_category_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_relocation_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_software_license_grant,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_facilities_emergency_grant,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_cloud_spend_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_reagent_window_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_catering_category_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_freight_vendor_change,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_print_budget_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_spare_parts_time_shift,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_hardware_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_calibration_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_staffing_category_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_relocation_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_software_license_grant,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_facilities_emergency_grant,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_cloud_spend_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_reagent_window_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_catering_category_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_freight_vendor_change,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_print_budget_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_spare_parts_time_shift,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_hardware_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_calibration_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_staffing_category_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_relocation_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_software_license_grant,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_facilities_emergency_grant,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_cloud_spend_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_reagent_window_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_catering_category_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_freight_vendor_change,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_print_budget_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_spare_parts_time_shift,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_hardware_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_calibration_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_staffing_category_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_relocation_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_software_license_grant,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_facilities_emergency_grant,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_cloud_spend_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_reagent_window_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_catering_category_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_freight_vendor_change,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_print_budget_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_spare_parts_time_shift,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_hardware_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_calibration_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_staffing_category_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_relocation_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_facilities_emergency_grant,5,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_cloud_spend_narrowing,5,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_freight_vendor_change,5,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_spare_parts_time_shift,5,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_hardware_revoke_replace,5,1,accepted,accepted,False
capacity_nonbinding,glm_5_2_baseten,procurement_v1_staffing_category_narrowing,5,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_software_license_grant,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_facilities_emergency_grant,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_cloud_spend_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_reagent_window_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_catering_category_narrowing,0,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_freight_vendor_change,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_print_budget_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_spare_parts_time_shift,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_hardware_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_calibration_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_staffing_category_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_relocation_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_software_license_grant,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_facilities_emergency_grant,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_cloud_spend_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_reagent_window_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_catering_category_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_freight_vendor_change,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_print_budget_narrowing,1,1,writer_error,ValueError: LangMem PatchDoc could not be applied: '-1' is not a valid sequence index,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_spare_parts_time_shift,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_hardware_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_calibration_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_staffing_category_narrowing,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_relocation_revoke_replace,1,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_print_budget_narrowing,1,2,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_software_license_grant,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_facilities_emergency_grant,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_cloud_spend_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_reagent_window_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_catering_category_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_freight_vendor_change,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_print_budget_narrowing,2,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_spare_parts_time_shift,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_hardware_revoke_replace,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_calibration_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_staffing_category_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_relocation_revoke_replace,2,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_software_license_grant,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_facilities_emergency_grant,3,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_cloud_spend_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_reagent_window_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_catering_category_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_freight_vendor_change,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_print_budget_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_spare_parts_time_shift,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_hardware_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_calibration_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_staffing_category_narrowing,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_relocation_revoke_replace,3,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_software_license_grant,4,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_facilities_emergency_grant,4,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_cloud_spend_narrowing,4,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_reagent_window_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_catering_category_narrowing,4,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_freight_vendor_change,4,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_print_budget_narrowing,4,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_spare_parts_time_shift,4,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_hardware_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_calibration_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_staffing_category_narrowing,4,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_relocation_revoke_replace,4,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_facilities_emergency_grant,5,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_cloud_spend_narrowing,5,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_freight_vendor_change,5,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_spare_parts_time_shift,5,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_hardware_revoke_replace,5,1,accepted,accepted,False
capacity_nonbinding,qwen_plus_0728_openrouter,procurement_v1_staffing_category_narrowing,5,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_software_license_grant,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_facilities_emergency_grant,0,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_cloud_spend_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_reagent_window_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_catering_category_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_freight_vendor_change,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_print_budget_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_spare_parts_time_shift,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_hardware_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_calibration_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_staffing_category_narrowing,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_relocation_revoke_replace,0,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_software_license_grant,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_facilities_emergency_grant,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_cloud_spend_narrowing,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_reagent_window_narrowing,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_catering_category_narrowing,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_freight_vendor_change,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_print_budget_narrowing,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_spare_parts_time_shift,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_hardware_revoke_replace,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_calibration_revoke_replace,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_staffing_category_narrowing,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_relocation_revoke_replace,1,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_software_license_grant,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_facilities_emergency_grant,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_cloud_spend_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_reagent_window_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_catering_category_narrowing,2,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_freight_vendor_change,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_print_budget_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_spare_parts_time_shift,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_hardware_revoke_replace,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_calibration_revoke_replace,2,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_staffing_category_narrowing,2,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_relocation_revoke_replace,2,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_software_license_grant,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_facilities_emergency_grant,3,1,no_change,LangMem retained the accepted profile unchanged,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_cloud_spend_narrowing,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_reagent_window_narrowing,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_catering_category_narrowing,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_freight_vendor_change,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_print_budget_narrowing,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_spare_parts_time_shift,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_hardware_revoke_replace,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_calibration_revoke_replace,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_staffing_category_narrowing,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_relocation_revoke_replace,3,1,accepted,accepted,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,procurement_v1_software_license_grant,4,1,no_change,LangMem retained the accepted profile unchanged,False
